,lok_sabha,session,api_data,url,dateOfAttendance
529,16,9,"{'dateOfAttendance': '2016-08-11 00:00:00.0', 'presentCount': 418, 'absentCount': 122}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=9&locale=en,2016/08/11
530,16,9,"{'dateOfAttendance': '2016-08-12 00:00:00.0', 'presentCount': 383, 'absentCount': 157}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=9&locale=en,2016/08/12
531,16,10,"{'dateOfAttendance': '2016-11-16 00:00:00.0', 'presentCount': 331, 'absentCount': 208}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=10&locale=en,2016/11/16
532,16,10,"{'dateOfAttendance': '2016-11-17 00:00:00.0', 'presentCount': 375, 'absentCount': 163}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=10&locale=en,2016/11/17
533,16,10,"{'dateOfAttendance': '2016-11-18 00:00:00.0', 'presentCount': 364, 'absentCount': 174}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=10&locale=en,2016/11/18
534,16,10,"{'dateOfAttendance': '2016-11-21 00:00:00.0', 'presentCount': 366, 'absentCount': 172}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=10&locale=en,2016/11/21
535,16,10,"{'dateOfAttendance': '2016-11-22 00:00:00.0', 'presentCount': 397, 'absentCount': 141}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=10&locale=en,2016/11/22
536,16,10,"{'dateOfAttendance': '2016-11-23 00:00:00.0', 'presentCount': 400, 'absentCount': 138}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=10&locale=en,2016/11/23
537,16,10,"{'dateOfAttendance': '2016-11-24 00:00:00.0', 'presentCount': 366, 'absentCount': 171}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=10&locale=en,2016/11/24
538,16,10,"{'dateOfAttendance': '2016-11-25 00:00:00.0', 'presentCount': 333, 'absentCount': 204}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=10&locale=en,2016/11/25
539,16,10,"{'dateOfAttendance': '2016-11-28 00:00:00.0', 'presentCount': 370, 'absentCount': 167}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=10&locale=en,2016/11/28
540,16,10,"{'dateOfAttendance': '2016-11-29 00:00:00.0', 'presentCount': 409, 'absentCount': 129}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=10&locale=en,2016/11/29
541,16,10,"{'dateOfAttendance': '2016-11-30 00:00:00.0', 'presentCount': 409, 'absentCount': 132}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=10&locale=en,2016/11/30
542,16,10,"{'dateOfAttendance': '2016-12-01 00:00:00.0', 'presentCount': 402, 'absentCount': 138}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=10&locale=en,2016/12/01
543,16,10,"{'dateOfAttendance': '2016-12-02 00:00:00.0', 'presentCount': 366, 'absentCount': 174}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=10&locale=en,2016/12/02
544,16,10,"{'dateOfAttendance': '2016-12-05 00:00:00.0', 'presentCount': 345, 'absentCount': 195}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=10&locale=en,2016/12/05
545,16,10,"{'dateOfAttendance': '2016-12-06 00:00:00.0', 'presentCount': 359, 'absentCount': 182}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=10&locale=en,2016/12/06
546,16,10,"{'dateOfAttendance': '2016-12-07 00:00:00.0', 'presentCount': 378, 'absentCount': 163}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=10&locale=en,2016/12/07
547,16,10,"{'dateOfAttendance': '2016-12-08 00:00:00.0', 'presentCount': 377, 'absentCount': 164}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=10&locale=en,2016/12/08
548,16,10,"{'dateOfAttendance': '2016-12-09 00:00:00.0', 'presentCount': 337, 'absentCount': 204}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=10&locale=en,2016/12/09
549,16,10,"{'dateOfAttendance': '2016-12-14 00:00:00.0', 'presentCount': 372, 'absentCount': 169}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=10&locale=en,2016/12/14
550,16,10,"{'dateOfAttendance': '2016-12-15 00:00:00.0', 'presentCount': 380, 'absentCount': 161}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=10&locale=en,2016/12/15
551,16,10,"{'dateOfAttendance': '2016-12-16 00:00:00.0', 'presentCount': 360, 'absentCount': 181}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=10&locale=en,2016/12/16
552,16,11,"{'dateOfAttendance': '2017-01-31 00:00:00.0', 'presentCount': 352, 'absentCount': 189}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=11&locale=en,2017/01/31
553,16,11,"{'dateOfAttendance': '2017-02-01 00:00:00.0', 'presentCount': 372, 'absentCount': 169}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=11&locale=en,2017/02/01
554,16,11,"{'dateOfAttendance': '2017-02-03 00:00:00.0', 'presentCount': 301, 'absentCount': 239}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=11&locale=en,2017/02/03
555,16,11,"{'dateOfAttendance': '2017-02-06 00:00:00.0', 'presentCount': 315, 'absentCount': 225}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=11&locale=en,2017/02/06
556,16,11,"{'dateOfAttendance': '2017-02-07 00:00:00.0', 'presentCount': 323, 'absentCount': 217}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=11&locale=en,2017/02/07
557,16,11,"{'dateOfAttendance': '2017-02-08 00:00:00.0', 'presentCount': 316, 'absentCount': 224}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=11&locale=en,2017/02/08
558,16,11,"{'dateOfAttendance': '2017-02-09 00:00:00.0', 'presentCount': 323, 'absentCount': 217}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=11&locale=en,2017/02/09
559,16,11,"{'dateOfAttendance': '2017-03-09 00:00:00.0', 'presentCount': 369, 'absentCount': 171}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=11&locale=en,2017/03/09
560,16,11,"{'dateOfAttendance': '2017-03-10 00:00:00.0', 'presentCount': 363, 'absentCount': 177}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=11&locale=en,2017/03/10
561,16,11,"{'dateOfAttendance': '2017-03-14 00:00:00.0', 'presentCount': 381, 'absentCount': 159}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=11&locale=en,2017/03/14
562,16,11,"{'dateOfAttendance': '2017-03-15 00:00:00.0', 'presentCount': 403, 'absentCount': 137}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=11&locale=en,2017/03/15
563,16,11,"{'dateOfAttendance': '2017-03-16 00:00:00.0', 'presentCount': 408, 'absentCount': 132}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=11&locale=en,2017/03/16
564,16,11,"{'dateOfAttendance': '2017-03-17 00:00:00.0', 'presentCount': 368, 'absentCount': 172}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=11&locale=en,2017/03/17
565,16,11,"{'dateOfAttendance': '2017-03-20 00:00:00.0', 'presentCount': 355, 'absentCount': 186}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=11&locale=en,2017/03/20
566,16,11,"{'dateOfAttendance': '2017-03-21 00:00:00.0', 'presentCount': 385, 'absentCount': 156}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=11&locale=en,2017/03/21
567,16,11,"{'dateOfAttendance': '2017-03-22 00:00:00.0', 'presentCount': 400, 'absentCount': 141}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=11&locale=en,2017/03/22
568,16,11,"{'dateOfAttendance': '2017-03-23 00:00:00.0', 'presentCount': 370, 'absentCount': 171}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=11&locale=en,2017/03/23
569,16,11,"{'dateOfAttendance': '2017-03-24 00:00:00.0', 'presentCount': 338, 'absentCount': 203}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=11&locale=en,2017/03/24
570,16,11,"{'dateOfAttendance': '2017-03-27 00:00:00.0', 'presentCount': 333, 'absentCount': 208}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=11&locale=en,2017/03/27
571,16,11,"{'dateOfAttendance': '2017-03-28 00:00:00.0', 'presentCount': 350, 'absentCount': 191}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=11&locale=en,2017/03/28
572,16,11,"{'dateOfAttendance': '2017-03-29 00:00:00.0', 'presentCount': 363, 'absentCount': 178}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=11&locale=en,2017/03/29
573,16,11,"{'dateOfAttendance': '2017-03-30 00:00:00.0', 'presentCount': 367, 'absentCount': 174}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=11&locale=en,2017/03/30
574,16,11,"{'dateOfAttendance': '2017-03-31 00:00:00.0', 'presentCount': 332, 'absentCount': 209}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=11&locale=en,2017/03/31
575,16,11,"{'dateOfAttendance': '2017-04-05 00:00:00.0', 'presentCount': 314, 'absentCount': 227}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=11&locale=en,2017/04/05
576,16,11,"{'dateOfAttendance': '2017-04-06 00:00:00.0', 'presentCount': 354, 'absentCount': 187}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=11&locale=en,2017/04/06
577,16,11,"{'dateOfAttendance': '2017-04-07 00:00:00.0', 'presentCount': 333, 'absentCount': 208}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=11&locale=en,2017/04/07
578,16,11,"{'dateOfAttendance': '2017-04-10 00:00:00.0', 'presentCount': 419, 'absentCount': 122}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=11&locale=en,2017/04/10
579,16,11,"{'dateOfAttendance': '2017-04-11 00:00:00.0', 'presentCount': 419, 'absentCount': 122}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=11&locale=en,2017/04/11
580,16,11,"{'dateOfAttendance': '2017-04-12 00:00:00.0', 'presentCount': 394, 'absentCount': 147}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=11&locale=en,2017/04/12
581,16,12,"{'dateOfAttendance': '2017-07-17 00:00:00.0', 'presentCount': 440, 'absentCount': 102}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=12&locale=en,2017/07/17
582,16,12,"{'dateOfAttendance': '2017-07-18 00:00:00.0', 'presentCount': 438, 'absentCount': 104}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=12&locale=en,2017/07/18
583,16,12,"{'dateOfAttendance': '2017-07-19 00:00:00.0', 'presentCount': 436, 'absentCount': 106}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=12&locale=en,2017/07/19
584,16,12,"{'dateOfAttendance': '2017-07-20 00:00:00.0', 'presentCount': 410, 'absentCount': 132}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=12&locale=en,2017/07/20
585,16,12,"{'dateOfAttendance': '2017-07-21 00:00:00.0', 'presentCount': 345, 'absentCount': 197}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=12&locale=en,2017/07/21
586,16,12,"{'dateOfAttendance': '2017-07-24 00:00:00.0', 'presentCount': 396, 'absentCount': 146}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=12&locale=en,2017/07/24
587,16,12,"{'dateOfAttendance': '2017-07-25 00:00:00.0', 'presentCount': 426, 'absentCount': 116}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=12&locale=en,2017/07/25
588,16,12,"{'dateOfAttendance': '2017-07-26 00:00:00.0', 'presentCount': 421, 'absentCount': 121}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=12&locale=en,2017/07/26
589,16,12,"{'dateOfAttendance': '2017-07-27 00:00:00.0', 'presentCount': 408, 'absentCount': 134}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=12&locale=en,2017/07/27
590,16,12,"{'dateOfAttendance': '2017-07-28 00:00:00.0', 'presentCount': 337, 'absentCount': 205}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=12&locale=en,2017/07/28
591,16,12,"{'dateOfAttendance': '2017-07-31 00:00:00.0', 'presentCount': 359, 'absentCount': 183}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=12&locale=en,2017/07/31
592,16,12,"{'dateOfAttendance': '2017-08-01 00:00:00.0', 'presentCount': 404, 'absentCount': 138}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=12&locale=en,2017/08/01
593,16,12,"{'dateOfAttendance': '2017-08-02 00:00:00.0', 'presentCount': 417, 'absentCount': 125}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=12&locale=en,2017/08/02
594,16,12,"{'dateOfAttendance': '2017-08-03 00:00:00.0', 'presentCount': 414, 'absentCount': 128}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=12&locale=en,2017/08/03
595,16,12,"{'dateOfAttendance': '2017-08-04 00:00:00.0', 'presentCount': 444, 'absentCount': 98}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=12&locale=en,2017/08/04
596,16,12,"{'dateOfAttendance': '2017-08-08 00:00:00.0', 'presentCount': 375, 'absentCount': 167}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=12&locale=en,2017/08/08
597,16,12,"{'dateOfAttendance': '2017-08-09 00:00:00.0', 'presentCount': 387, 'absentCount': 155}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=12&locale=en,2017/08/09
598,16,12,"{'dateOfAttendance': '2017-08-10 00:00:00.0', 'presentCount': 410, 'absentCount': 131}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=12&locale=en,2017/08/10
599,16,12,"{'dateOfAttendance': '2017-08-11 00:00:00.0', 'presentCount': 399, 'absentCount': 142}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=12&locale=en,2017/08/11
600,16,13,"{'dateOfAttendance': '2017-12-15 00:00:00.0', 'presentCount': 268, 'absentCount': 268}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=13&locale=en,2017/12/15
601,16,13,"{'dateOfAttendance': '2017-12-18 00:00:00.0', 'presentCount': 338, 'absentCount': 198}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=13&locale=en,2017/12/18
602,16,13,"{'dateOfAttendance': '2017-12-19 00:00:00.0', 'presentCount': 370, 'absentCount': 166}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=13&locale=en,2017/12/19
603,16,13,"{'dateOfAttendance': '2017-12-20 00:00:00.0', 'presentCount': 408, 'absentCount': 128}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=13&locale=en,2017/12/20
604,16,13,"{'dateOfAttendance': '2017-12-21 00:00:00.0', 'presentCount': 403, 'absentCount': 133}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=13&locale=en,2017/12/21
605,16,13,"{'dateOfAttendance': '2017-12-22 00:00:00.0', 'presentCount': 367, 'absentCount': 169}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=13&locale=en,2017/12/22
606,16,13,"{'dateOfAttendance': '2017-12-27 00:00:00.0', 'presentCount': 383, 'absentCount': 153}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=13&locale=en,2017/12/27
607,16,13,"{'dateOfAttendance': '2017-12-28 00:00:00.0', 'presentCount': 397, 'absentCount': 139}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=13&locale=en,2017/12/28
608,16,13,"{'dateOfAttendance': '2017-12-29 00:00:00.0', 'presentCount': 358, 'absentCount': 178}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=13&locale=en,2017/12/29
609,16,13,"{'dateOfAttendance': '2018-01-02 00:00:00.0', 'presentCount': 370, 'absentCount': 166}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=13&locale=en,2018/01/02
610,16,13,"{'dateOfAttendance': '2018-01-03 00:00:00.0', 'presentCount': 410, 'absentCount': 126}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=13&locale=en,2018/01/03
611,16,13,"{'dateOfAttendance': '2018-01-04 00:00:00.0', 'presentCount': 418, 'absentCount': 118}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=13&locale=en,2018/01/04
612,16,13,"{'dateOfAttendance': '2018-01-05 00:00:00.0', 'presentCount': 381, 'absentCount': 155}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=13&locale=en,2018/01/05
613,16,14,"{'dateOfAttendance': '2018-01-29 00:00:00.0', 'presentCount': 314, 'absentCount': 222}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=14&locale=en,2018/01/29
614,16,14,"{'dateOfAttendance': '2018-02-01 00:00:00.0', 'presentCount': 411, 'absentCount': 124}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=14&locale=en,2018/02/01
615,16,14,"{'dateOfAttendance': '2018-02-05 00:00:00.0', 'presentCount': 294, 'absentCount': 243}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=14&locale=en,2018/02/05
616,16,14,"{'dateOfAttendance': '2018-02-06 00:00:00.0', 'presentCount': 402, 'absentCount': 135}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=14&locale=en,2018/02/06
617,16,14,"{'dateOfAttendance': '2018-02-07 00:00:00.0', 'presentCount': 417, 'absentCount': 120}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=14&locale=en,2018/02/07
618,16,14,"{'dateOfAttendance': '2018-02-08 00:00:00.0', 'presentCount': 400, 'absentCount': 137}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=14&locale=en,2018/02/08
619,16,14,"{'dateOfAttendance': '2018-02-09 00:00:00.0', 'presentCount': 360, 'absentCount': 177}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=14&locale=en,2018/02/09
620,16,14,"{'dateOfAttendance': '2018-03-05 00:00:00.0', 'presentCount': 328, 'absentCount': 208}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=14&locale=en,2018/03/05
621,16,14,"{'dateOfAttendance': '2018-03-06 00:00:00.0', 'presentCount': 370, 'absentCount': 166}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=14&locale=en,2018/03/06
622,16,14,"{'dateOfAttendance': '2018-03-07 00:00:00.0', 'presentCount': 365, 'absentCount': 171}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=14&locale=en,2018/03/07
623,16,14,"{'dateOfAttendance': '2018-03-08 00:00:00.0', 'presentCount': 345, 'absentCount': 191}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=14&locale=en,2018/03/08
624,16,14,"{'dateOfAttendance': '2018-03-09 00:00:00.0', 'presentCount': 282, 'absentCount': 254}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=14&locale=en,2018/03/09
625,16,14,"{'dateOfAttendance': '2018-03-12 00:00:00.0', 'presentCount': 335, 'absentCount': 201}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=14&locale=en,2018/03/12
626,16,14,"{'dateOfAttendance': '2018-03-13 00:00:00.0', 'presentCount': 389, 'absentCount': 147}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=14&locale=en,2018/03/13
627,16,14,"{'dateOfAttendance': '2018-03-14 00:00:00.0', 'presentCount': 398, 'absentCount': 138}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=14&locale=en,2018/03/14
628,16,14,"{'dateOfAttendance': '2018-03-15 00:00:00.0', 'presentCount': 390, 'absentCount': 146}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=14&locale=en,2018/03/15
629,16,14,"{'dateOfAttendance': '2018-03-16 00:00:00.0', 'presentCount': 361, 'absentCount': 178}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=14&locale=en,2018/03/16
630,16,14,"{'dateOfAttendance': '2018-03-19 00:00:00.0', 'presentCount': 371, 'absentCount': 170}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=14&locale=en,2018/03/19
631,16,14,"{'dateOfAttendance': '2018-03-20 00:00:00.0', 'presentCount': 389, 'absentCount': 152}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=14&locale=en,2018/03/20
632,16,14,"{'dateOfAttendance': '2018-03-21 00:00:00.0', 'presentCount': 393, 'absentCount': 146}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=14&locale=en,2018/03/21
633,16,14,"{'dateOfAttendance': '2018-03-22 00:00:00.0', 'presentCount': 380, 'absentCount': 159}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=14&locale=en,2018/03/22
634,16,14,"{'dateOfAttendance': '2018-03-23 00:00:00.0', 'presentCount': 350, 'absentCount': 189}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=14&locale=en,2018/03/23
635,16,14,"{'dateOfAttendance': '2018-03-27 00:00:00.0', 'presentCount': 379, 'absentCount': 160}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=14&locale=en,2018/03/27
636,16,14,"{'dateOfAttendance': '2018-03-28 00:00:00.0', 'presentCount': 387, 'absentCount': 152}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=14&locale=en,2018/03/28
637,16,14,"{'dateOfAttendance': '2018-04-02 00:00:00.0', 'presentCount': 335, 'absentCount': 204}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=14&locale=en,2018/04/02
638,16,14,"{'dateOfAttendance': '2018-04-03 00:00:00.0', 'presentCount': 369, 'absentCount': 170}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=14&locale=en,2018/04/03
639,16,14,"{'dateOfAttendance': '2018-04-04 00:00:00.0', 'presentCount': 365, 'absentCount': 174}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=14&locale=en,2018/04/04
640,16,14,"{'dateOfAttendance': '2018-04-05 00:00:00.0', 'presentCount': 344, 'absentCount': 195}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=14&locale=en,2018/04/05
641,16,14,"{'dateOfAttendance': '2018-04-06 00:00:00.0', 'presentCount': 315, 'absentCount': 224}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=14&locale=en,2018/04/06
642,16,15,"{'dateOfAttendance': '2018-07-18 00:00:00.0', 'presentCount': 376, 'absentCount': 158}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=15&locale=en,2018/07/18
643,16,15,"{'dateOfAttendance': '2018-07-19 00:00:00.0', 'presentCount': 408, 'absentCount': 125}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=15&locale=en,2018/07/19
644,16,15,"{'dateOfAttendance': '2018-07-20 00:00:00.0', 'presentCount': 448, 'absentCount': 85}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=15&locale=en,2018/07/20
645,16,15,"{'dateOfAttendance': '2018-07-23 00:00:00.0', 'presentCount': 378, 'absentCount': 155}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=15&locale=en,2018/07/23
646,16,15,"{'dateOfAttendance': '2018-07-24 00:00:00.0', 'presentCount': 390, 'absentCount': 143}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=15&locale=en,2018/07/24
647,16,15,"{'dateOfAttendance': '2018-07-25 00:00:00.0', 'presentCount': 397, 'absentCount': 136}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=15&locale=en,2018/07/25
648,16,15,"{'dateOfAttendance': '2018-07-26 00:00:00.0', 'presentCount': 378, 'absentCount': 155}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=15&locale=en,2018/07/26
649,16,15,"{'dateOfAttendance': '2018-07-30 00:00:00.0', 'presentCount': 375, 'absentCount': 158}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=15&locale=en,2018/07/30
650,16,15,"{'dateOfAttendance': '2018-07-31 00:00:00.0', 'presentCount': 406, 'absentCount': 127}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=15&locale=en,2018/07/31
651,16,15,"{'dateOfAttendance': '2018-08-01 00:00:00.0', 'presentCount': 425, 'absentCount': 108}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=15&locale=en,2018/08/01
652,16,15,"{'dateOfAttendance': '2018-08-02 00:00:00.0', 'presentCount': 434, 'absentCount': 99}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=15&locale=en,2018/08/02
653,16,15,"{'dateOfAttendance': '2018-08-03 00:00:00.0', 'presentCount': 394, 'absentCount': 139}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=15&locale=en,2018/08/03
654,16,15,"{'dateOfAttendance': '2018-08-06 00:00:00.0', 'presentCount': 405, 'absentCount': 128}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=15&locale=en,2018/08/06
655,16,15,"{'dateOfAttendance': '2018-08-07 00:00:00.0', 'presentCount': 410, 'absentCount': 123}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=15&locale=en,2018/08/07
656,16,15,"{'dateOfAttendance': '2018-08-08 00:00:00.0', 'presentCount': 405, 'absentCount': 128}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=15&locale=en,2018/08/08
657,16,15,"{'dateOfAttendance': '2018-08-09 00:00:00.0', 'presentCount': 412, 'absentCount': 121}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=15&locale=en,2018/08/09
